geneID	collisiontype	DistanceGroup	genestart	geneend	chr	start	end	width	score	Overlap	sample
YBR002C	headon	10000	241707	242568	NA	NA	NA	NA	NA	0	Hmo1
YBR003W	codirectional	10000	242808	244230	NA	NA	NA	NA	NA	0	Hmo1
YBR007C	codirectional	10000	248805	251016	chr2	250154	250196	42	1.56551005010944	42	Hmo1
YBR008C	codirectional	10000	252562	254209	chr2	252486	252870	384	2.98668549992175	308	Hmo1
YBR009C	headon	10000	255372	255684	chr2	254317	256587	2270	5.17900372215516	312	Hmo1
YBR010W	codirectional	10000	256330	256741	chr2	254317	256587	2270	5.17900372215516	257	Hmo1
YBR011C	headon	10000	257111	257975	NA	NA	NA	NA	NA	0	Hmo1
YBR012C	headon	10000	259146	259566	chr2	258705	266747	8042	7.80022963306384	420	Hmo1
YBR012W-A	codirectional	10000	259868	261191	chr2	258705	266747	8042	7.80022963306384	1323	Hmo1
YBR039W	headon	10000	315574	316510	NA	NA	NA	NA	NA	0	Hmo1
YBR040W	headon	10000	316967	317864	NA	NA	NA	NA	NA	0	Hmo1
YBR041W	headon	10000	318265	320275	NA	NA	NA	NA	NA	0	Hmo1
YBR042C	codirectional	10000	320415	321609	NA	NA	NA	NA	NA	0	Hmo1
YBR043C	codirectional	10000	321875	323945	NA	NA	NA	NA	NA	0	Hmo1
YBR044C	codirectional	10000	324340	326059	NA	NA	NA	NA	NA	0	Hmo1
YBR045C	headon	10000	328172	330092	NA	NA	NA	NA	NA	0	Hmo1
YBR046C	headon	10000	330506	331511	NA	NA	NA	NA	NA	0	Hmo1
YBR047W	codirectional	10000	331832	332360	chr2	331685	334151	2466	14.3690799728012	528	Hmo1
YBR048W	codirectional	10000	332830	333812	chr2	331685	334151	2466	14.3690799728012	982	Hmo1
YBR049C	headon	10000	334385	336818	NA	NA	NA	NA	NA	0	Hmo1
YBR065C	codirectional	10000	368583	369678	NA	NA	NA	NA	NA	0	Hmo1
YBR066C	codirectional	10000	370036	370699	chr2	370459	372217	1758	10.0692596188466	240	Hmo1
YBR067C	codirectional	10000	372102	372735	chr2	370459	372217	1758	10.0692596188466	115	Hmo1
YBR068C	codirectional	10000	373860	375690	chr2	372809	374646	1837	3.88393629274066	786	Hmo1
YBR068C	codirectional	10000	373860	375690	chr2	374961	376687	1726	11.0675502113631	729	Hmo1
YBR069C	codirectional	10000	376573	378433	chr2	374961	376687	1726	11.0675502113631	114	Hmo1
YBR069C	codirectional	10000	376573	378433	chr2	378402	379398	996	6.20169717886234	31	Hmo1
YBR070C	headon	10000	379220	379934	chr2	378402	379398	996	6.20169717886234	178	Hmo1
YBR071W	codirectional	10000	380410	381046	NA	NA	NA	NA	NA	0	Hmo1
YBR072W	codirectional	10000	382029	382674	NA	NA	NA	NA	NA	0	Hmo1
YBR072C-A	headon	10000	382859	383021	NA	NA	NA	NA	NA	0	Hmo1
YBR073W	codirectional	10000	383111	385988	NA	NA	NA	NA	NA	0	Hmo1
YBR074W	codirectional	10000	386285	389216	chr2	388379	388427	48	1.53273413950016	48	Hmo1
YBR079C	codirectional	10000	395382	398277	NA	NA	NA	NA	NA	0	Hmo1
YBR080C	codirectional	10000	398613	400890	NA	NA	NA	NA	NA	0	Hmo1
YBR081C	codirectional	10000	401252	405251	NA	NA	NA	NA	NA	0	Hmo1
YBR082C	codirectional	10000	406627	407169	chr2	406942	409755	2813	8.13005715445478	227	Hmo1
YBR083W	codirectional	10000	409168	410629	chr2	406942	409755	2813	8.13005715445478	587	Hmo1
YBR083W	codirectional	10000	409168	410629	chr2	410240	410561	321	1.76200014851031	321	Hmo1
YBR084W	codirectional	10000	411053	413981	chr2	413943	416751	2808	20.3703362571248	38	Hmo1
YBR084C-A	headon	10000	414185	415261	chr2	413943	416751	2808	20.3703362571248	1076	Hmo1
YBR085W	codirectional	10000	415982	416906	chr2	413943	416751	2808	20.3703362571248	769	Hmo1
YBR118W	headon	10000	477670	479047	chr2	476895	479283	2388	6.76460635449843	1377	Hmo1
YBR119W	headon	10000	479337	480323	NA	NA	NA	NA	NA	0	Hmo1
YBR120C	codirectional	10000	480434	480923	chr2	480465	480568	103	2.19035396889404	103	Hmo1
YBR121C	codirectional	10000	481363	483367	NA	NA	NA	NA	NA	0	Hmo1
YBR121C-A	codirectional	10000	482325	482484	NA	NA	NA	NA	NA	0	Hmo1
YBR122C	codirectional	10000	483969	484503	NA	NA	NA	NA	NA	0	Hmo1
YBR123C	codirectional	10000	484741	486691	NA	NA	NA	NA	NA	0	Hmo1
YBR125C	headon	10000	487198	488380	NA	NA	NA	NA	NA	0	Hmo1
YBR126C	headon	10000	488904	490392	chr2	488768	492080	3312	11.830783595681	1488	Hmo1
YBR126W-A	codirectional	10000	490849	491056	chr2	488768	492080	3312	11.830783595681	207	Hmo1
YBR126W-B	codirectional	10000	490926	491070	chr2	488768	492080	3312	11.830783595681	144	Hmo1
YBR127C	headon	10000	491268	492822	chr2	488768	492080	3312	11.830783595681	812	Hmo1
YBR128C	headon	10000	493080	494115	NA	NA	NA	NA	NA	0	Hmo1
YBR129C	headon	10000	494352	495339	NA	NA	NA	NA	NA	0	Hmo1
YBR130C	headon	10000	495591	496869	NA	NA	NA	NA	NA	0	Hmo1
YBL088C	codirectional	10000	51018	59382	NA	NA	NA	NA	NA	0	Hmo1
YBL087C	codirectional	10000	59821	60739	chr2	59859	60129	270	1.93412105250966	270	Hmo1
YBL086C	codirectional	10000	61201	62602	chr2	60741	61316	575	2.22631844918597	115	Hmo1
YBL086C	codirectional	10000	61201	62602	chr2	62282	63017	735	1.80358739461558	320	Hmo1
YBR196C	codirectional	10000	612235	613900	chr2	612773	613037	264	1.99449853757823	264	Hmo1
YBR196C	codirectional	10000	612235	613900	chr2	612035	612328	293	3.4876726131537	93	Hmo1
YBR196C-A	codirectional	10000	614023	614173	chr2	614054	614992	938	3.05782881594931	119	Hmo1
YBR196C-B	codirectional	10000	614525	614630	chr2	614054	614992	938	3.05782881594931	105	Hmo1
YBR197C	codirectional	10000	615202	615856	NA	NA	NA	NA	NA	0	Hmo1
YBR198C	codirectional	10000	616126	618523	NA	NA	NA	NA	NA	0	Hmo1
YBR199W	headon	10000	618908	620303	NA	NA	NA	NA	NA	0	Hmo1
YBR205W	codirectional	10000	633621	634836	NA	NA	NA	NA	NA	0	Hmo1
YBR206W	codirectional	10000	634600	634924	NA	NA	NA	NA	NA	0	Hmo1
YBR207W	codirectional	10000	635145	636543	chr2	635494	635636	142	1.71774741205442	142	Hmo1
YBR207W	codirectional	10000	635145	636543	chr2	636271	636729	458	2.97417392621428	272	Hmo1
YBR208C	headon	10000	636702	642210	chr2	636271	636729	458	2.97417392621428	27	Hmo1
YBR208C	headon	10000	636702	642210	chr2	637682	637815	133	1.76146929025398	133	Hmo1
YBL085W	codirectional	10000	63875	66818	NA	NA	NA	NA	NA	0	Hmo1
YBL084C	headon	10000	67168	69445	chr2	68017	68118	101	2.05428045193863	101	Hmo1
YBL084C	headon	10000	67168	69445	chr2	68588	68725	137	1.8218617548806	137	Hmo1
YBL083C	headon	10000	69712	70138	NA	NA	NA	NA	NA	0	Hmo1
YBL082C	headon	10000	69750	71127	NA	NA	NA	NA	NA	0	Hmo1
YBL081W	codirectional	10000	71865	72972	chr2	71782	72387	605	2.48428985723221	522	Hmo1
YBL080C	headon	10000	73069	74695	NA	NA	NA	NA	NA	0	Hmo1
YBR295W	headon	10000	792848	796499	NA	NA	NA	NA	NA	0	Hmo1
YBR296C	codirectional	10000	796797	798522	NA	NA	NA	NA	NA	0	Hmo1
YBR296C-A	codirectional	10000	800122	800242	chr2	800192	800485	293	1.79847069841475	50	Hmo1
YBR297W	headon	10000	800522	801929	NA	NA	NA	NA	NA	0	Hmo1
YBR298C	headon	10000	802630	804475	chr2	803630	803789	159	1.43524698366451	159	Hmo1
YBR298C-A	headon	10000	805034	805256	NA	NA	NA	NA	NA	0	Hmo1
YBR299W	codirectional	10000	805350	807105	NA	NA	NA	NA	NA	0	Hmo1
YBR300C	headon	10000	808599	809097	chr2	808981	809474	493	2.27329133389452	116	Hmo1
YBR301W	codirectional	10000	809056	809419	chr2	808981	809474	493	2.27329133389452	363	Hmo1
YBR302C	headon	10000	810339	811479	chr2	810214	810656	442	1.98324155272784	317	Hmo1
YCL012C	codirectional	10000	101316	101788	NA	NA	NA	NA	NA	0	Hmo1
YCL011C	codirectional	10000	102074	103358	NA	NA	NA	NA	NA	0	Hmo1
YCL010C	codirectional	10000	103570	104350	NA	NA	NA	NA	NA	0	Hmo1
YCR004C	headon	10000	119574	120318	NA	NA	NA	NA	NA	0	Hmo1
YCR007C	codirectional	10000	126010	126730	NA	NA	NA	NA	NA	0	Hmo1
YCR008W	headon	10000	128469	130281	NA	NA	NA	NA	NA	0	Hmo1
YCR009C	codirectional	10000	130744	131542	NA	NA	NA	NA	NA	0	Hmo1
YCR010C	headon	10000	132272	133124	chr3	131896	132436	540	3.3469450398532	164	Hmo1
YCR010C	headon	10000	132272	133124	chr3	132888	134162	1274	3.77349542494847	236	Hmo1
YCR011C	headon	10000	133723	136873	chr3	132888	134162	1274	3.77349542494847	439	Hmo1
YCR011C	headon	10000	133723	136873	chr3	136790	139047	2257	9.57006404162482	83	Hmo1
YCR012W	codirectional	10000	137745	138996	chr3	136790	139047	2257	9.57006404162482	1251	Hmo1
YCR013C	headon	10000	138401	139049	chr3	136790	139047	2257	9.57006404162482	646	Hmo1
YCR014C	headon	10000	139184	140933	NA	NA	NA	NA	NA	0	Hmo1
YCR015C	headon	10000	141216	142170	NA	NA	NA	NA	NA	0	Hmo1
YCR021C	codirectional	10000	156108	157107	NA	NA	NA	NA	NA	0	Hmo1
YCR022C	codirectional	10000	157420	157765	NA	NA	NA	NA	NA	0	Hmo1
YCR023C	codirectional	10000	158537	160373	NA	NA	NA	NA	NA	0	Hmo1
YCR024C	codirectional	10000	160743	162222	NA	NA	NA	NA	NA	0	Hmo1
YCR024C-B	codirectional	10000	162598	162865	NA	NA	NA	NA	NA	0	Hmo1
YCR024C-A	codirectional	10000	162944	163067	NA	NA	NA	NA	NA	0	Hmo1
YCR025C	codirectional	10000	163445	163856	chr3	163361	164261	900	5.39880447018618	411	Hmo1
YCR026C	codirectional	10000	164110	166339	chr3	163361	164261	900	5.39880447018618	151	Hmo1
YCR027C	headon	10000	167369	167999	NA	NA	NA	NA	NA	0	Hmo1
YCR028C	headon	10000	170885	172424	NA	NA	NA	NA	NA	0	Hmo1
YCR028C-A	headon	10000	172949	173440	NA	NA	NA	NA	NA	0	Hmo1
YCR030C	headon	10000	173825	176438	NA	NA	NA	NA	NA	0	Hmo1
YCR052W	headon	10000	214993	216445	NA	NA	NA	NA	NA	0	Hmo1
YCR053W	headon	10000	216696	218241	chr3	218158	218334	176	1.89408604178834	83	Hmo1
YCR054C	codirectional	10000	218375	220067	NA	NA	NA	NA	NA	0	Hmo1
YCR057C	codirectional	10000	220456	223228	NA	NA	NA	NA	NA	0	Hmo1
YCR059C	codirectional	10000	223453	224230	NA	NA	NA	NA	NA	0	Hmo1
YCR060W	headon	10000	224398	224734	NA	NA	NA	NA	NA	0	Hmo1
YCR061W	codirectional	10000	225562	227458	chr3	225286	226423	1137	2.79398734983586	861	Hmo1
YCR061W	codirectional	10000	225562	227458	chr3	227278	229100	1822	8.45996952286283	180	Hmo1
YCR064C	headon	10000	228094	228505	chr3	227278	229100	1822	8.45996952286283	411	Hmo1
YCR063W	codirectional	10000	228317	228791	chr3	227278	229100	1822	8.45996952286283	474	Hmo1
YCR065W	codirectional	10000	229309	231004	NA	NA	NA	NA	NA	0	Hmo1
YCR066W	codirectional	10000	231499	232963	NA	NA	NA	NA	NA	0	Hmo1
YCR067C	headon	10000	233124	236322	NA	NA	NA	NA	NA	0	Hmo1
YCL054W	headon	10000	31448	33974	NA	NA	NA	NA	NA	0	Hmo1
YCL052C	codirectional	10000	34142	35393	NA	NA	NA	NA	NA	0	Hmo1
YCL051W	headon	10000	35864	37616	chr3	37572	37843	271	4.73847921500631	44	Hmo1
YCL050C	codirectional	10000	37835	38801	chr3	37572	37843	271	4.73847921500631	8	Hmo1
YCL049C	headon	10000	39785	40724	NA	NA	NA	NA	NA	0	Hmo1
YCL048W-A	codirectional	10000	41487	41727	NA	NA	NA	NA	NA	0	Hmo1
YCL048W	codirectional	10000	42164	43556	NA	NA	NA	NA	NA	0	Hmo1
YCL047C	headon	10000	43660	44437	NA	NA	NA	NA	NA	0	Hmo1
YCL045C	headon	10000	44622	46905	NA	NA	NA	NA	NA	0	Hmo1
YCL046W	codirectional	10000	46639	46963	NA	NA	NA	NA	NA	0	Hmo1
YCL044C	headon	10000	47110	48364	NA	NA	NA	NA	NA	0	Hmo1
YCL043C	headon	10000	48652	50221	NA	NA	NA	NA	NA	0	Hmo1
YCL031C	codirectional	10000	64674	65568	NA	NA	NA	NA	NA	0	Hmo1
YCL030C	codirectional	10000	65933	68333	NA	NA	NA	NA	NA	0	Hmo1
YCL029C	codirectional	10000	68598	69921	chr3	68350	69128	778	5.01978133955854	530	Hmo1
YCL028W	headon	10000	70149	71367	chr3	70576	70965	389	2.12191345850713	389	Hmo1
YCL027W	headon	10000	71802	73341	NA	NA	NA	NA	NA	0	Hmo1
YCL026C-B	codirectional	10000	73404	73986	NA	NA	NA	NA	NA	0	Hmo1
YCL026C-A	headon	10000	74703	75285	NA	NA	NA	NA	NA	0	Hmo1
YCL025C	headon	10000	76017	77919	chr3	76654	80066	3412	13.5277409152536	1265	Hmo1
YCL023C	headon	10000	78948	79296	chr3	76654	80066	3412	13.5277409152536	348	Hmo1
YCL024W	codirectional	10000	79161	82275	chr3	76654	80066	3412	13.5277409152536	905	Hmo1
YCL022C	headon	10000	81569	82085	NA	NA	NA	NA	NA	0	Hmo1
YCL021W-A	codirectional	10000	83619	83997	NA	NA	NA	NA	NA	0	Hmo1
YCL014W	headon	10000	96280	101191	NA	NA	NA	NA	NA	0	Hmo1
YDR270W	headon	10000	1005674	1008689	chr4	1005042	1005997	955	5.70261538078729	323	Hmo1
YDR270W	headon	10000	1005674	1008689	chr4	1008657	1008855	198	2.88061594275231	32	Hmo1
YDR271C	codirectional	10000	1008394	1008766	chr4	1008657	1008855	198	2.88061594275231	109	Hmo1
YDR272W	headon	10000	1009009	1009834	NA	NA	NA	NA	NA	0	Hmo1
YDR273W	headon	10000	1010175	1011273	NA	NA	NA	NA	NA	0	Hmo1
YDR274C	codirectional	10000	1011588	1011960	chr4	1011404	1012344	940	6.31133239786956	372	Hmo1
YDR275W	headon	10000	1012251	1012959	chr4	1011404	1012344	940	6.31133239786956	93	Hmo1
YDR276C	codirectional	10000	1013475	1013643	chr4	1013578	1014273	695	3.5907005385253	65	Hmo1
YDR277C	codirectional	10000	1014400	1015702	NA	NA	NA	NA	NA	0	Hmo1
YDR278C	headon	10000	1017000	1017318	NA	NA	NA	NA	NA	0	Hmo1
YDR279W	codirectional	10000	1019367	1020420	NA	NA	NA	NA	NA	0	Hmo1
YDR280W	codirectional	10000	1020746	1021664	NA	NA	NA	NA	NA	0	Hmo1
YDR281C	headon	10000	1022006	1022321	NA	NA	NA	NA	NA	0	Hmo1
YDR282C	headon	10000	1023510	1024755	NA	NA	NA	NA	NA	0	Hmo1
YDR283C	headon	10000	1025069	1030049	NA	NA	NA	NA	NA	0	Hmo1
YDL194W	headon	10000	111579	114234	NA	NA	NA	NA	NA	0	Hmo1
YDL193W	headon	10000	114671	115799	NA	NA	NA	NA	NA	0	Hmo1
YDR338C	codirectional	10000	1147378	1149466	NA	NA	NA	NA	NA	0	Hmo1
YDR339C	codirectional	10000	1149950	1150520	NA	NA	NA	NA	NA	0	Hmo1
YDR340W	headon	10000	1150880	1151183	chr4	1150854	1151479	625	3.8637484739994	303	Hmo1
YDR341C	codirectional	10000	1151802	1153626	NA	NA	NA	NA	NA	0	Hmo1
YDR342C	codirectional	10000	1154215	1155928	chr4	1154497	1155509	1012	1.91731577028718	1012	Hmo1
YDR342C	codirectional	10000	1154215	1155928	chr4	1155882	1157397	1515	6.22950655976867	46	Hmo1
YDL192W	headon	10000	116320	116866	NA	NA	NA	NA	NA	0	Hmo1
YDR348C	headon	10000	1170325	1171825	NA	NA	NA	NA	NA	0	Hmo1
YDR349C	headon	10000	1172385	1174176	NA	NA	NA	NA	NA	0	Hmo1
YDL191W	headon	10000	117663	118517	chr4	116887	118092	1205	8.06536491932714	429	Hmo1
YDL191W	headon	10000	117663	118517	chr4	118509	118626	117	2.05917684406004	8	Hmo1
YDL190C	codirectional	10000	118706	121592	NA	NA	NA	NA	NA	0	Hmo1
YDL189W	headon	10000	122215	123589	NA	NA	NA	NA	NA	0	Hmo1
YDL188C	headon	10000	123864	124998	chr4	123594	123875	281	2.82576541724165	11	Hmo1
YDL187C	headon	10000	125508	125838	NA	NA	NA	NA	NA	0	Hmo1
YDL186W	codirectional	10000	125615	126449	NA	NA	NA	NA	NA	0	Hmo1
YDL185C-A	headon	10000	126607	126835	NA	NA	NA	NA	NA	0	Hmo1
YDL185W	codirectional	10000	126786	130002	chr4	128805	128912	107	1.40291957493312	107	Hmo1
YDL184C	headon	10000	130406	130484	chr4	130269	131068	799	3.77306250409609	78	Hmo1
YDL183C	headon	10000	130870	131833	chr4	130269	131068	799	3.77306250409609	198	Hmo1
YDL182W	codirectional	10000	133436	134723	chr4	132344	133662	1318	12.0769327429155	226	Hmo1
YDL182W	codirectional	10000	133436	134723	chr4	134546	134827	281	1.87730985950884	177	Hmo1
YDR440W	headon	10000	1342492	1344241	chr4	1344211	1344353	142	1.87388514594709	30	Hmo1
YDR441C	codirectional	10000	1344516	1345062	NA	NA	NA	NA	NA	0	Hmo1
YDR442W	headon	10000	1345646	1346039	chr4	1345190	1345741	551	3.62323440772827	95	Hmo1
YDR443C	codirectional	10000	1345675	1349938	chr4	1345190	1345741	551	3.62323440772827	66	Hmo1
YDR444W	headon	10000	1350289	1352353	chr4	1351039	1351537	498	1.59487118132219	498	Hmo1
YDR444W	headon	10000	1350289	1352353	chr4	1352244	1352966	722	3.29463679877551	109	Hmo1
YDR445C	codirectional	10000	1352181	1352589	chr4	1352244	1352966	722	3.29463679877551	345	Hmo1
YDR446W	codirectional	10000	1353724	1354633	chr4	1354598	1354886	288	3.75643933501095	35	Hmo1
YDR447C	headon	10000	1354828	1355553	chr4	1354598	1354886	288	3.75643933501095	58	Hmo1
YDR447C	headon	10000	1354828	1355553	chr4	1355419	1355907	488	3.9890899227254	134	Hmo1
YDR448W	codirectional	10000	1356064	1357369	NA	NA	NA	NA	NA	0	Hmo1
YDR449C	headon	10000	1357579	1358902	NA	NA	NA	NA	NA	0	Hmo1
YDR450W	codirectional	10000	1359922	1360798	chr4	1359196	1360907	1711	12.5563344368429	876	Hmo1
YDR451C	headon	10000	1361119	1362181	NA	NA	NA	NA	NA	0	Hmo1
YDR452W	codirectional	10000	1362877	1364902	NA	NA	NA	NA	NA	0	Hmo1
YDR501W	headon	10000	1451352	1452918	NA	NA	NA	NA	NA	0	Hmo1
YDR502C	codirectional	10000	1453309	1454464	NA	NA	NA	NA	NA	0	Hmo1
YDR503C	codirectional	10000	1455041	1455866	NA	NA	NA	NA	NA	0	Hmo1
YDR504C	codirectional	10000	1456310	1456694	NA	NA	NA	NA	NA	0	Hmo1
YDR505C	codirectional	10000	1456694	1459220	NA	NA	NA	NA	NA	0	Hmo1
YDR506C	codirectional	10000	1459727	1461554	NA	NA	NA	NA	NA	0	Hmo1
YDR507C	headon	10000	1462357	1465786	NA	NA	NA	NA	NA	0	Hmo1
YDR508C	headon	10000	1466452	1468444	chr4	1466369	1466695	326	2.72392782005522	243	Hmo1
YDR509W	codirectional	10000	1468225	1468573	chr4	1468536	1469165	629	4.40862139691342	37	Hmo1
YDR510W	codirectional	10000	1469399	1469705	NA	NA	NA	NA	NA	0	Hmo1
YDR510C-A	headon	10000	1469694	1469811	NA	NA	NA	NA	NA	0	Hmo1
YDR511W	codirectional	10000	1470016	1470418	NA	NA	NA	NA	NA	0	Hmo1
YDR512C	headon	10000	1470499	1471063	NA	NA	NA	NA	NA	0	Hmo1
YDR513W	codirectional	10000	1471016	1471448	NA	NA	NA	NA	NA	0	Hmo1
YDR514C	headon	10000	1471547	1472999	NA	NA	NA	NA	NA	0	Hmo1
YDL142C	codirectional	10000	201718	202570	NA	NA	NA	NA	NA	0	Hmo1
YDL141W	headon	10000	203038	205111	chr4	204086	204287	201	1.79774171981649	201	Hmo1
YDL140C	codirectional	10000	205359	210561	chr4	205239	206322	1083	3.99819335266768	963	Hmo1
YDL139C	codirectional	10000	211374	212046	NA	NA	NA	NA	NA	0	Hmo1
YDL138W	codirectional	10000	213350	215642	chr4	214782	214931	149	1.81097233532194	149	Hmo1
YDL137W	codirectional	10000	216528	217074	NA	NA	NA	NA	NA	0	Hmo1
YDL136W	codirectional	10000	217599	218367	NA	NA	NA	NA	NA	0	Hmo1
YDL135C	headon	10000	218679	219288	NA	NA	NA	NA	NA	0	Hmo1
YDL134C	headon	10000	219661	220771	NA	NA	NA	NA	NA	0	Hmo1
YDL133C-A	headon	10000	221723	221801	chr4	221434	222286	852	5.0162073100248	78	Hmo1
YDL132W	headon	10000	224303	226751	chr4	226729	227510	781	5.84872250713632	22	Hmo1
YDL131W	headon	10000	227392	228715	chr4	226729	227510	781	5.84872250713632	118	Hmo1
YDL130W-A	headon	10000	229170	229431	NA	NA	NA	NA	NA	0	Hmo1
YDL130W	headon	10000	229905	230527	chr4	230272	231001	729	2.59525160605307	255	Hmo1
YDL129W	headon	10000	231023	231899	NA	NA	NA	NA	NA	0	Hmo1
YDL128W	codirectional	10000	232651	233887	chr4	233863	234816	953	4.33996526956179	24	Hmo1
YDL127W	codirectional	10000	234926	235853	NA	NA	NA	NA	NA	0	Hmo1
YDL126C	headon	10000	236156	238664	NA	NA	NA	NA	NA	0	Hmo1
YDL125C	headon	10000	239018	239606	chr4	239292	240377	1085	7.12862589498516	314	Hmo1
YDL124W	codirectional	10000	240258	241197	chr4	239292	240377	1085	7.12862589498516	119	Hmo1
YDL123W	codirectional	10000	241417	241840	NA	NA	NA	NA	NA	0	Hmo1
YDL077C	codirectional	10000	316970	320120	chr4	316770	317059	289	2.82507919409668	89	Hmo1
YDL076C	codirectional	10000	320667	321552	chr4	320797	323934	3137	16.8647840057583	755	Hmo1
YDL075W	headon	10000	322225	322988	chr4	320797	323934	3137	16.8647840057583	763	Hmo1
YDL074C	codirectional	10000	324046	326149	NA	NA	NA	NA	NA	0	Hmo1
YDL073W	headon	10000	326612	329567	chr4	327494	327937	443	3.00769801043747	443	Hmo1
YDL073W	headon	10000	326612	329567	chr4	329455	329740	285	2.99067809959473	112	Hmo1
YDL072C	headon	10000	329835	330447	NA	NA	NA	NA	NA	0	Hmo1
YDL071C	headon	10000	330665	331040	chr4	330894	331308	414	1.90947868195841	146	Hmo1
YDL070W	codirectional	10000	331023	332940	chr4	330894	331308	414	1.90947868195841	285	Hmo1
YDL069C	headon	10000	333120	333810	NA	NA	NA	NA	NA	0	Hmo1
YDL068W	codirectional	10000	333499	333829	NA	NA	NA	NA	NA	0	Hmo1
YDL067C	headon	10000	334216	334396	NA	NA	NA	NA	NA	0	Hmo1
YDL066W	codirectional	10000	334834	336121	NA	NA	NA	NA	NA	0	Hmo1
YDL065C	headon	10000	336248	337277	NA	NA	NA	NA	NA	0	Hmo1
YDL064W	codirectional	10000	337486	338070	NA	NA	NA	NA	NA	0	Hmo1
YDL063C	headon	10000	338271	340134	chr4	338122	338338	216	2.43302353524408	67	Hmo1
YDL030W	headon	10000	397536	399129	NA	NA	NA	NA	NA	0	Hmo1
YDL029W	headon	10000	399339	400638	NA	NA	NA	NA	NA	0	Hmo1
YDL028C	codirectional	10000	400996	403291	chr4	401960	402008	48	1.61750264887738	48	Hmo1
YDL027C	codirectional	10000	403694	404957	NA	NA	NA	NA	NA	0	Hmo1
YDL026W	headon	10000	404748	405060	NA	NA	NA	NA	NA	0	Hmo1
YDL025C	codirectional	10000	405343	407206	chr4	406853	406941	88	2.16878812432452	88	Hmo1
YDL025W-A	headon	10000	405409	405514	NA	NA	NA	NA	NA	0	Hmo1
YDL024C	headon	10000	408450	409857	NA	NA	NA	NA	NA	0	Hmo1
YDL022C-A	headon	10000	409807	410056	NA	NA	NA	NA	NA	0	Hmo1
YDL023C	headon	10000	411760	412081	chr4	410326	411897	1571	7.96310545572101	137	Hmo1
YDL022W	codirectional	10000	411824	413000	chr4	410326	411897	1571	7.96310545572101	73	Hmo1
YDL021W	codirectional	10000	413952	414888	NA	NA	NA	NA	NA	0	Hmo1
YDL020C	headon	10000	415112	416708	NA	NA	NA	NA	NA	0	Hmo1
YDL019C	headon	10000	417662	421514	NA	NA	NA	NA	NA	0	Hmo1
YDL017W	headon	10000	424208	425732	NA	NA	NA	NA	NA	0	Hmo1
YDL016C	codirectional	10000	425569	425872	NA	NA	NA	NA	NA	0	Hmo1
YDL015C	codirectional	10000	426001	426934	chr4	426809	428487	1678	9.91629688331022	125	Hmo1
YDL014W	headon	10000	427363	428347	chr4	426809	428487	1678	9.91629688331022	984	Hmo1
YDL013W	headon	10000	429066	430926	NA	NA	NA	NA	NA	0	Hmo1
YDL012C	codirectional	10000	431107	431517	NA	NA	NA	NA	NA	0	Hmo1
YDL011C	codirectional	10000	432307	432631	NA	NA	NA	NA	NA	0	Hmo1
YDL010W	headon	10000	432329	433025	NA	NA	NA	NA	NA	0	Hmo1
YDL009C	codirectional	10000	432924	433248	NA	NA	NA	NA	NA	0	Hmo1
YDL008W	headon	10000	433496	433994	NA	NA	NA	NA	NA	0	Hmo1
YDL007C-A	headon	10000	436566	436824	chr4	435512	437863	2351	4.44007964466728	258	Hmo1
YDL007W	codirectional	10000	438046	439360	NA	NA	NA	NA	NA	0	Hmo1
YDL006W	codirectional	10000	439908	440754	NA	NA	NA	NA	NA	0	Hmo1
YDL005C	headon	10000	441013	442309	NA	NA	NA	NA	NA	0	Hmo1
YDL004W	codirectional	10000	443028	443511	NA	NA	NA	NA	NA	0	Hmo1
YDL003W	codirectional	10000	444682	446383	NA	NA	NA	NA	NA	0	Hmo1
YDR002W	headon	10000	453044	453650	NA	NA	NA	NA	NA	0	Hmo1
YDR003W	headon	10000	454121	454754	NA	NA	NA	NA	NA	0	Hmo1
YDR003W-A	headon	10000	454781	454904	NA	NA	NA	NA	NA	0	Hmo1
YDR004W	headon	10000	455200	456583	NA	NA	NA	NA	NA	0	Hmo1
YDR005C	codirectional	10000	456835	458103	NA	NA	NA	NA	NA	0	Hmo1
YDR006C	codirectional	10000	458541	461247	chr4	460343	460647	304	2.39162075597263	304	Hmo1
YDR006C	codirectional	10000	458541	461247	chr4	461242	461799	557	3.89266197685625	5	Hmo1
YDR007W	headon	10000	461841	462516	chr4	462389	463041	652	2.76968170167027	127	Hmo1
YDR009W	codirectional	10000	463433	464996	chr4	464076	466205	2129	10.9586851922376	920	Hmo1
YDR010C	headon	10000	465050	465383	chr4	464076	466205	2129	10.9586851922376	333	Hmo1
