gchr	gstart	gend	gname	collision	collisiontype	DistanceGroup
chr10	684566	689321	YJR138W	codirectional5000	codirectional	5000
chr10	69240	69942	YJL195C	headon5000	headon	5000
chr10	69337	70879	YJL194W	codirectional5000	codirectional	5000
chr10	71365	72574	YJL193W	codirectional5000	codirectional	5000
chr10	95091	95922	YJL174W	headon5000	headon	5000
chr10	96160	96529	YJL173C	codirectional5000	codirectional	5000
chr10	97736	99467	YJL172W	headon5000	headon	5000
chr10	99703	100894	YJL171C	headon5000	headon	5000
chr11	100670	106826	YKL182W	codirectional5000	codirectional	5000
chr11	147629	148838	YKL162C	codirectional5000	codirectional	5000
chr11	149385	150687	YKL161C	codirectional5000	codirectional	5000
chr11	153268	153706	YKL160W	codirectional5000	codirectional	5000
chr11	153815	154451	YKL159C	headon5000	headon	5000
chr11	154990	158232	YKL157W	codirectional5000	codirectional	5000
chr11	208246	210130	YKL125W	headon5000	headon	5000
chr11	210592	212332	YKL124W	headon5000	headon	5000
chr11	212042	212423	YKL123W	headon5000	headon	5000
chr11	212494	212998	YKL122C	codirectional5000	codirectional	5000
chr11	214141	216700	YKL121W	codirectional5000	codirectional	5000
chr11	217343	218318	YKL120W	codirectional5000	codirectional	5000
chr11	248919	253476	YKL101W	headon5000	headon	5000
chr11	253696	255460	YKL100C	codirectional5000	codirectional	5000
chr11	254158	254248	YKL100W-A	headon5000	headon	5000
chr11	255719	256472	YKL099C	codirectional5000	codirectional	5000
chr11	258502	258913	YKL097C	headon5000	headon	5000
chr11	259072	259222	YKL096C-B	headon5000	headon	5000
chr11	259252	259531	YKL096W-A	codirectional5000	codirectional	5000
chr11	261131	261851	YKL096W	codirectional5000	codirectional	5000
chr11	262276	263113	YKL095W	codirectional5000	codirectional	5000
chr11	296429	299075	YKL073W	headon5000	headon	5000
chr11	299581	301882	YKL072W	headon5000	headon	5000
chr11	305113	305884	YKL071W	codirectional5000	codirectional	5000
chr11	306210	306720	YKL070W	codirectional5000	codirectional	5000
chr11	307284	307827	YKL069W	codirectional5000	codirectional	5000
chr11	323227	325120	YKL062W	headon5000	headon	5000
chr11	325770	326112	YKL061W	headon5000	headon	5000
chr11	326407	327487	YKL060C	codirectional5000	codirectional	5000
chr11	328117	329443	YKL059C	codirectional5000	codirectional	5000
chr11	330165	330534	YKL058W	codirectional5000	codirectional	5000
chr11	330855	333969	YKL057C	headon5000	headon	5000
chr11	334411	334915	YKL056C	headon5000	headon	5000
chr11	382715	384725	YKL029C	codirectional5000	codirectional	5000
chr11	385757	387206	YKL028W	headon5000	headon	5000
chr11	389379	389883	YKL026C	headon5000	headon	5000
chr11	390239	392279	YKL025C	headon5000	headon	5000
chr11	392525	393140	YKL024C	headon5000	headon	5000
chr11	393145	393373	YKL023C-A	headon5000	headon	5000
chr11	393720	394554	YKL023W	codirectional5000	codirectional	5000
chr11	411618	416913	YKL014C	codirectional5000	codirectional	5000
chr11	417507	418023	YKL013C	headon5000	headon	5000
chr11	418309	420061	YKL012W	codirectional5000	codirectional	5000
chr11	420154	421216	YKL011C	headon5000	headon	5000
chr11	421423	425875	YKL010C	headon5000	headon	5000
chr11	443231	444938	YKR002W	headon5000	headon	5000
chr11	445380	446727	YKR003W	headon5000	headon	5000
chr11	448520	450167	YKR005C	headon5000	headon	5000
chr11	450422	451217	YKR006C	headon5000	headon	5000
chr11	458923	461239	YKR010C	headon5000	headon	5000
chr11	461634	462696	YKR011C	headon5000	headon	5000
chr11	50050	53353	YKL205W	headon5000	headon	5000
chr11	510909	511797	YKR037C	codirectional5000	codirectional	5000
chr11	511998	513159	YKR038C	codirectional5000	codirectional	5000
chr11	518062	518566	YKR040C	headon5000	headon	5000
chr11	518197	518950	YKR041W	codirectional5000	codirectional	5000
chr11	519526	520624	YKR042W	codirectional5000	codirectional	5000
chr11	520896	521712	YKR043C	headon5000	headon	5000
chr11	53703	55602	YKL204W	headon5000	headon	5000
chr11	55934	63359	YKL203C	headon5000	headon	5000
chr11	605632	608365	YKR089C	codirectional5000	codirectional	5000
chr11	608945	611066	YKR090W	headon5000	headon	5000
chr11	612664	613885	YKR092C	headon5000	headon	5000
chr11	615729	617535	YKR093W	codirectional5000	codirectional	5000
chr11	94498	96265	YKL185W	headon5000	headon	5000
chr11	96756	98157	YKL184W	headon5000	headon	5000
chr11	98720	99641	YKL183W	codirectional5000	codirectional	5000
chr12	146290	147601	YLL002W	headon5000	headon	5000
chr12	147889	150163	YLL001W	headon5000	headon	5000
chr12	156854	157730	YLR003C	headon5000	headon	5000
chr12	157933	159505	YLR004C	headon5000	headon	5000
chr12	160048	161434	YLR005W	codirectional5000	codirectional	5000
chr12	161754	163893	YLR006C	headon5000	headon	5000
chr12	225425	228596	YLR039C	codirectional5000	codirectional	5000
chr12	228907	229582	YLR040C	codirectional5000	codirectional	5000
chr12	229376	229697	YLR041W	headon5000	headon	5000
chr12	229965	230451	YLR042C	codirectional5000	codirectional	5000
chr12	231701	232013	YLR043C	headon5000	headon	5000
chr12	232389	234081	YLR044C	headon5000	headon	5000
chr12	235036	237703	YLR045C	headon5000	headon	5000
chr12	368780	369311	YLR109W	headon5000	headon	5000
chr12	369696	370098	YLR110C	codirectional5000	codirectional	5000
chr12	370390	370723	YLR111W	headon5000	headon	5000
chr12	370790	371210	YLR112W	headon5000	headon	5000
chr12	371619	372927	YLR113W	headon5000	headon	5000
chr12	374943	377238	YLR114C	headon5000	headon	5000
chr12	377984	380564	YLR115W	codirectional5000	codirectional	5000
chr12	407282	408155	YLR132C	codirectional5000	codirectional	5000
chr12	408444	410193	YLR133W	headon5000	headon	5000
chr12	410722	412414	YLR134W	headon5000	headon	5000
chr12	413280	415527	YLR135W	codirectional5000	codirectional	5000
chr12	415800	416658	YLR136C	headon5000	headon	5000
chr12	417005	418109	YLR137W	codirectional5000	codirectional	5000
chr12	445523	447575	YLR153C	codirectional5000	codirectional	5000
chr12	447981	448314	YLR154C	codirectional5000	codirectional	5000
chr12	452437	452623	YLR154W-A	codirectional5000	codirectional	5000
chr12	454391	454556	YLR154W-B	codirectional5000	codirectional	5000
chr12	454695	455070	YLR154W-C	codirectional5000	codirectional	5000
chr12	455432	455636	YLR154W-E	codirectional5000	codirectional	5000
chr12	507796	510232	YLR176C	codirectional5000	codirectional	5000
chr12	511053	512940	YLR177W	headon5000	headon	5000
chr12	513161	513821	YLR178C	headon5000	headon	5000
chr12	514107	514713	YLR179C	headon5000	headon	5000
chr12	515261	516410	YLR180W	codirectional5000	codirectional	5000
chr12	516677	517670	YLR181C	headon5000	headon	5000
chr12	517939	520351	YLR182W	codirectional5000	codirectional	5000
chr12	593437	598706	YLR227W-B	headon5000	headon	5000
chr12	600018	602463	YLR228C	codirectional5000	codirectional	5000
chr12	604211	604787	YLR229C	headon5000	headon	5000
chr12	604573	604879	YLR230W	codirectional5000	codirectional	5000
chr12	605757	607119	YLR231C	headon5000	headon	5000
chr12	606829	607177	YLR232W	codirectional5000	codirectional	5000
chr12	607424	609524	YLR233C	headon5000	headon	5000
chr12	617532	620160	YLR240W	headon5000	headon	5000
chr12	620472	622821	YLR241W	headon5000	headon	5000
chr12	622917	623883	YLR242C	headon5000	headon	5000
chr12	624202	625021	YLR243W	codirectional5000	codirectional	5000
chr12	625167	626331	YLR244C	headon5000	headon	5000
chr12	626501	626930	YLR245C	headon5000	headon	5000
chr12	627117	628197	YLR246W	codirectional5000	codirectional	5000
chr12	640316	641021	YLR250W	headon5000	headon	5000
chr12	641463	642057	YLR251W	headon5000	headon	5000
chr12	641956	642262	YLR252W	headon5000	headon	5000
chr12	642626	644336	YLR253W	headon5000	headon	5000
chr12	644403	644973	YLR254C	codirectional5000	codirectional	5000
chr12	645599	645953	YLR255C	headon5000	headon	5000
chr12	646414	650923	YLR256W	codirectional5000	codirectional	5000
chr12	658825	659791	YLR257W	headon5000	headon	5000
chr12	660715	662833	YLR258W	codirectional5000	codirectional	5000
chr12	663283	665002	YLR259C	headon5000	headon	5000
chr12	682736	683561	YLR271W	headon5000	headon	5000
chr12	683671	687202	YLR272C	codirectional5000	codirectional	5000
chr12	689082	691029	YLR273C	headon5000	headon	5000
chr12	691554	693882	YLR274W	codirectional5000	codirectional	5000
chr12	726068	728051	YLR299W	headon5000	headon	5000
chr12	727910	728003	YLR299C-A	codirectional5000	codirectional	5000
chr12	728954	730301	YLR300W	headon5000	headon	5000
chr12	730824	731559	YLR301W	codirectional5000	codirectional	5000
chr12	732190	732553	YLR302C	headon5000	headon	5000
chr12	732541	733876	YLR303W	codirectional5000	codirectional	5000
chr12	735211	737548	YLR304C	headon5000	headon	5000
chr12	738160	743863	YLR305C	codirectional5000	codirectional	5000
chr12	744150	744851	YLR306W	headon5000	headon	5000
chr12	745619	746525	YLR307W	codirectional5000	codirectional	5000
chr12	746847	747111	YLR307C-A	headon5000	headon	5000
chr12	747936	748875	YLR308W	codirectional5000	codirectional	5000
chr12	749033	751769	YLR309C	headon5000	headon	5000
chr12	787663	789679	YLR330W	headon5000	headon	5000
chr12	790668	791046	YLR331C	codirectional5000	codirectional	5000
chr12	790675	791806	YLR332W	headon5000	headon	5000
chr12	795572	795899	YLR333C	headon5000	headon	5000
chr12	796697	797078	YLR334C	headon5000	headon	5000
chr12	797429	799592	YLR335W	codirectional5000	codirectional	5000
chr12	84803	86564	YLL028W	headon5000	headon	5000
chr12	87402	88155	YLL027W	headon5000	headon	5000
chr12	88622	91349	YLL026W	headon5000	headon	5000
chr12	941482	946796	YLR410W-B	headon5000	headon	5000
chr12	947252	947978	YLR411W	headon5000	headon	5000
chr12	94746	95121	YLL025W	codirectional5000	codirectional	5000
chr12	948367	949192	YLR412W	codirectional5000	codirectional	5000
chr12	950266	950473	YLR412C-A	headon5000	headon	5000
chr12	951155	953183	YLR413W	codirectional5000	codirectional	5000
chr12	95565	97485	YLL024C	headon5000	headon	5000
chr13	133474	135229	YML070W	headon5000	headon	5000
chr13	135499	137158	YML069W	headon5000	headon	5000
chr13	137549	138944	YML068W	codirectional5000	codirectional	5000
chr13	139062	140214	YML067C	headon5000	headon	5000
chr13	140423	141533	YML066C	headon5000	headon	5000
chr13	142209	144954	YML065W	codirectional5000	codirectional	5000
chr13	153218	158258	YML059C	codirectional5000	codirectional	5000
chr13	158759	158966	YML058W-A	headon5000	headon	5000
chr13	159382	159697	YML058W	codirectional5000	codirectional	5000
chr13	160022	160412	YML057C-A	headon5000	headon	5000
chr13	160179	161994	YML057W	codirectional5000	codirectional	5000
chr13	162193	164176	YML056C	headon5000	headon	5000
chr13	178425	179637	YML048W	headon5000	headon	5000
chr13	179892	180258	YML047W-A	headon5000	headon	5000
chr13	180016	181075	YML047C	codirectional5000	codirectional	5000
chr13	181473	183363	YML046W	headon5000	headon	5000
chr13	184460	185783	YML045W-A	codirectional5000	codirectional	5000
chr13	256091	258416	YML006C	codirectional5000	codirectional	5000
chr13	260220	261609	YML005W	headon5000	headon	5000
chr13	261704	262685	YML004C	codirectional5000	codirectional	5000
chr13	263482	264355	YML003W	codirectional5000	codirectional	5000
chr13	264540	266754	YML002W	codirectional5000	codirectional	5000
chr13	267173	267800	YML001W	codirectional5000	codirectional	5000
chr13	26929	27862	YML121W	headon5000	headon	5000
chr13	280589	282584	YMR008C	codirectional5000	codirectional	5000
chr13	28265	29807	YML120C	codirectional5000	codirectional	5000
chr13	284101	284641	YMR009W	headon5000	headon	5000
chr13	285099	286317	YMR010W	headon5000	headon	5000
chr13	288078	289704	YMR011W	codirectional5000	codirectional	5000
chr13	291133	294967	YMR012W	codirectional5000	codirectional	5000
chr13	30610	31684	YML119W	headon5000	headon	5000
chr13	32333	33851	YML118W	codirectional5000	codirectional	5000
chr13	34242	37647	YML117W	codirectional5000	codirectional	5000
chr13	363363	366705	YMR047C	codirectional5000	codirectional	5000
chr13	366980	367934	YMR048W	headon5000	headon	5000
chr13	368093	370517	YMR049C	codirectional5000	codirectional	5000
chr13	373056	378325	YMR050C	headon5000	headon	5000
chr13	426711	429627	YMR080C	codirectional5000	codirectional	5000
chr13	430078	431095	YMR081C	codirectional5000	codirectional	5000
chr13	431768	432125	YMR082C	codirectional5000	codirectional	5000
chr13	434787	435915	YMR083W	codirectional5000	codirectional	5000
chr13	436627	437416	YMR084W	codirectional5000	codirectional	5000
chr13	437490	438789	YMR085W	codirectional5000	codirectional	5000
chr13	497703	499209	YMR115W	headon5000	headon	5000
chr13	499455	500688	YMR116C	codirectional5000	codirectional	5000
chr13	501249	501891	YMR117C	codirectional5000	codirectional	5000
chr13	502143	502734	YMR118C	codirectional5000	codirectional	5000
chr13	505332	507207	YMR119W	codirectional5000	codirectional	5000
chr13	506995	507370	YMR119W-A	codirectional5000	codirectional	5000
chr13	507501	509280	YMR120C	headon5000	headon	5000
chr13	527803	531817	YMR129W	headon5000	headon	5000
chr13	532118	533027	YMR130W	headon5000	headon	5000
chr13	533162	534698	YMR131C	codirectional5000	codirectional	5000
chr13	534943	535570	YMR132C	codirectional5000	codirectional	5000
chr13	536206	537609	YMR133W	codirectional5000	codirectional	5000
chr13	537837	538551	YMR134W	codirectional5000	codirectional	5000
chr13	538688	540056	YMR135C	headon5000	headon	5000
chr13	539910	540444	YMR135W-A	codirectional5000	codirectional	5000
chr13	549735	550044	YMR141C	codirectional5000	codirectional	5000
chr13	550205	551207	YMR142C	codirectional5000	codirectional	5000
chr13	550910	551135	YMR141W-A	headon5000	headon	5000
chr13	551927	552903	YMR143W	headon5000	headon	5000
chr13	553361	554390	YMR144W	headon5000	headon	5000
chr13	554792	556475	YMR145C	headon5000	headon	5000
chr13	557480	558524	YMR146C	headon5000	headon	5000
chr13	559198	559870	YMR147W	codirectional5000	codirectional	5000
chr13	605980	608140	YMR172W	headon5000	headon	5000
chr13	607827	608211	YMR172C-A	codirectional5000	codirectional	5000
chr13	608688	609981	YMR173W	headon5000	headon	5000
chr13	608896	610081	YMR173W-A	headon5000	headon	5000
chr13	610158	610365	YMR174C	codirectional5000	codirectional	5000
chr13	611015	611255	YMR175W	headon5000	headon	5000
chr13	611739	615975	YMR176W	codirectional5000	codirectional	5000
chr13	640914	645258	YMR190C	codirectional5000	codirectional	5000
chr13	645655	646777	YMR191W	headon5000	headon	5000
chr13	647117	649280	YMR192W	headon5000	headon	5000
chr13	650035	650812	YMR193W	codirectional5000	codirectional	5000
chr13	651071	651458	YMR193C-A	headon5000	headon	5000
chr13	651144	651910	YMR194W	codirectional5000	codirectional	5000
chr13	652593	652887	YMR194C-B	headon5000	headon	5000
chr13	652911	653136	YMR194C-A	headon5000	headon	5000
chr13	654033	654417	YMR195W	codirectional5000	codirectional	5000
chr13	68293	69700	YML102W	headon5000	headon	5000
chr13	69408	69726	YML101C-A	codirectional5000	codirectional	5000
chr13	69734	70088	YML101C	codirectional5000	codirectional	5000
chr13	70137	70311	YML100W-A	headon5000	headon	5000
chr13	70623	73920	YML100W	headon5000	headon	5000
chr13	74228	74558	YML099W-A	codirectional5000	codirectional	5000
chr13	74397	77040	YML099C	headon5000	headon	5000
chr13	77266	77770	YML098W	codirectional5000	codirectional	5000
chr13	78334	79690	YML097C	headon5000	headon	5000
chr13	809622	810777	YMR272C	codirectional5000	codirectional	5000
chr13	810465	810579	YMR272W-A	headon5000	headon	5000
chr13	811088	811196	YMR272W-B	headon5000	headon	5000
chr13	811232	813980	YMR273C	codirectional5000	codirectional	5000
chr13	814363	815311	YMR274C	codirectional5000	codirectional	5000
chr13	815650	818581	YMR275C	headon5000	headon	5000
chr13	818826	819948	YMR276W	codirectional5000	codirectional	5000
chr13	820255	822454	YMR277W	codirectional5000	codirectional	5000
chr13	87122	90731	YML091C	codirectional5000	codirectional	5000
chr13	892987	895426	YMR309C	codirectional5000	codirectional	5000
chr13	895715	896669	YMR310C	codirectional5000	codirectional	5000
chr13	896913	897603	YMR311C	codirectional5000	codirectional	5000
chr13	898404	899226	YMR312W	codirectional5000	codirectional	5000
chr13	899378	901307	YMR313C	headon5000	headon	5000
chr13	901708	902413	YMR314W	codirectional5000	codirectional	5000
chr13	902799	903849	YMR315W	codirectional5000	codirectional	5000
chr13	90743	91130	YML090W	headon5000	headon	5000
chr13	91040	91409	YML089C	codirectional5000	codirectional	5000
chr13	92234	94241	YML088W	headon5000	headon	5000
chr13	94430	95369	YML087C	headon5000	headon	5000
chr13	95790	97371	YML086C	headon5000	headon	5000
chr13	97940	99400	YML085C	headon5000	headon	5000
chr14	316168	317671	YNL169C	codirectional5000	codirectional	5000
chr14	318029	318809	YNL168C	codirectional5000	codirectional	5000
chr14	319415	321359	YNL167C	codirectional5000	codirectional	5000
chr14	322218	323565	YNL166C	headon5000	headon	5000
chr14	323831	325052	YNL165W	codirectional5000	codirectional	5000
chr14	325264	326320	YNL164C	headon5000	headon	5000
chr14	326740	330073	YNL163C	headon5000	headon	5000
chr14	539910	541881	YNL047C	codirectional5000	codirectional	5000
chr14	542303	542822	YNL046W	headon5000	headon	5000
chr14	542962	544978	YNL045W	headon5000	headon	5000
chr14	545267	545877	YNL044W	headon5000	headon	5000
chr14	545588	545909	YNL043C	codirectional5000	codirectional	5000
chr14	547112	547370	YNL042W-B	codirectional5000	codirectional	5000
chr14	548099	549290	YNL042W	codirectional5000	codirectional	5000
chr14	549467	551987	YNL041C	headon5000	headon	5000
chr14	555047	556832	YNL039W	headon5000	headon	5000
chr14	557019	557783	YNL038W	headon5000	headon	5000
chr14	557919	559002	YNL037C	codirectional5000	codirectional	5000
chr14	559813	560479	YNL036W	headon5000	headon	5000
chr14	605383	605611	YNL015W	headon5000	headon	5000
chr14	606318	609453	YNL014W	headon5000	headon	5000
chr14	609132	609510	YNL013C	codirectional5000	codirectional	5000
chr14	609685	611665	YNL012W	codirectional5000	codirectional	5000
