chr	start	end	width	score	Overlap	genestart	geneend	geneID	collisiontype	DistanceGroup	sample
chr2	51096	51542	446	1.49350309830692	446	51018	59382	YBL088C	codirectional	5000	Top2
chr2	59371	64414	5043	7.96106606818447	11	51018	59382	YBL088C	codirectional	10000	Top2
chr2	59371	64414	5043	7.96106606818447	11	51018	59382	YBL088C	codirectional	5000	Top2
chr2	5097	6515	1418	4.37515013431643	336	5789	6125	YBL109W	headon	2000	Top2
chr2	5097	6515	1418	4.37515013431643	336	5789	6125	YBL109W	headon	1000	Top2
chr2	5097	6515	1418	4.37515013431643	336	5789	6125	YBL109W	headon	5000	Top2
chr2	59371	64414	5043	7.96106606818447	918	59821	60739	YBL087C	codirectional	10000	Top2
chr2	59371	64414	5043	7.96106606818447	918	59821	60739	YBL087C	codirectional	5000	Top2
chr2	59371	64414	5043	7.96106606818447	1401	61201	62602	YBL086C	codirectional	1000	Top2
chr2	59371	64414	5043	7.96106606818447	1401	61201	62602	YBL086C	codirectional	2000	Top2
chr2	59371	64414	5043	7.96106606818447	1401	61201	62602	YBL086C	codirectional	10000	Top2
chr2	59371	64414	5043	7.96106606818447	1401	61201	62602	YBL086C	codirectional	5000	Top2
chr2	611731	612753	1022	3.0926401499787	518	612235	613900	YBR196C	codirectional	10000	Top2
chr2	613536	613656	120	1.56223789397735	120	612235	613900	YBR196C	codirectional	10000	Top2
chr2	614026	615399	1373	5.19941293851655	147	614023	614173	YBR196C-A	codirectional	10000	Top2
chr2	614026	615399	1373	5.19941293851655	105	614525	614630	YBR196C-B	codirectional	10000	Top2
chr2	614026	615399	1373	5.19941293851655	197	615202	615856	YBR197C	codirectional	10000	Top2
chr2	615953	616308	355	2.80249488638985	182	616126	618523	YBR198C	codirectional	5000	Top2
chr2	615953	616308	355	2.80249488638985	182	616126	618523	YBR198C	codirectional	10000	Top2
chr2	619923	621843	1920	5.57459046227212	380	618908	620303	YBR199W	headon	10000	Top2
chr2	619923	621843	1920	5.57459046227212	380	618908	620303	YBR199W	headon	5000	Top2
chr2	619923	621843	1920	5.57459046227212	972	620871	622527	YBR200W	headon	1000	Top2
chr2	619923	621843	1920	5.57459046227212	972	620871	622527	YBR200W	headon	500	Top2
chr2	619923	621843	1920	5.57459046227212	972	620871	622527	YBR200W	headon	250	Top2
chr2	619923	621843	1920	5.57459046227212	972	620871	622527	YBR200W	headon	5000	Top2
chr2	619923	621843	1920	5.57459046227212	972	620871	622527	YBR200W	headon	2000	Top2
chr2	622681	623988	1307	4.80168147472387	165	622982	623147	YBR200W-A	codirectional	250	Top2
chr2	622681	623988	1307	4.80168147472387	165	622982	623147	YBR200W-A	codirectional	2000	Top2
chr2	622681	623988	1307	4.80168147472387	165	622982	623147	YBR200W-A	codirectional	500	Top2
chr2	622681	623988	1307	4.80168147472387	165	622982	623147	YBR200W-A	codirectional	1000	Top2
chr2	622681	623988	1307	4.80168147472387	165	622982	623147	YBR200W-A	codirectional	5000	Top2
chr2	622681	623988	1307	4.80168147472387	413	623575	624211	YBR201W	codirectional	5000	Top2
chr2	622681	623988	1307	4.80168147472387	413	623575	624211	YBR201W	codirectional	1000	Top2
chr2	622681	623988	1307	4.80168147472387	413	623575	624211	YBR201W	codirectional	2000	Top2
chr2	624390	625986	1596	5.80516390957538	204	624492	624696	YBR201C-A	headon	2000	Top2
chr2	624390	625986	1596	5.80516390957538	204	624492	624696	YBR201C-A	headon	5000	Top2
chr2	633311	633763	452	1.91092132601623	70	632253	633381	YBR204C	headon	5000	Top2
chr2	633311	633763	452	1.91092132601623	70	632253	633381	YBR204C	headon	250	Top2
chr2	633311	633763	452	1.91092132601623	70	632253	633381	YBR204C	headon	2000	Top2
chr2	633311	633763	452	1.91092132601623	70	632253	633381	YBR204C	headon	500	Top2
chr2	633311	633763	452	1.91092132601623	70	632253	633381	YBR204C	headon	1000	Top2
chr2	633311	633763	452	1.91092132601623	142	633621	634836	YBR205W	codirectional	5000	Top2
chr2	633311	633763	452	1.91092132601623	142	633621	634836	YBR205W	codirectional	10000	Top2
chr2	633311	633763	452	1.91092132601623	142	633621	634836	YBR205W	codirectional	2000	Top2
chr2	634621	634983	362	1.44143021144612	215	633621	634836	YBR205W	codirectional	5000	Top2
chr2	634621	634983	362	1.44143021144612	215	633621	634836	YBR205W	codirectional	10000	Top2
chr2	634621	634983	362	1.44143021144612	215	633621	634836	YBR205W	codirectional	2000	Top2
chr2	634621	634983	362	1.44143021144612	303	634600	634924	YBR206W	codirectional	5000	Top2
chr2	634621	634983	362	1.44143021144612	303	634600	634924	YBR206W	codirectional	10000	Top2
chr2	59371	64414	5043	7.96106606818447	539	63875	66818	YBL085W	codirectional	2000	Top2
chr2	59371	64414	5043	7.96106606818447	539	63875	66818	YBL085W	codirectional	10000	Top2
chr2	59371	64414	5043	7.96106606818447	539	63875	66818	YBL085W	codirectional	1000	Top2
chr2	59371	64414	5043	7.96106606818447	539	63875	66818	YBL085W	codirectional	5000	Top2
chr2	69214	71762	2548	6.17901314867648	231	67168	69445	YBL084C	headon	10000	Top2
chr2	69214	71762	2548	6.17901314867648	231	67168	69445	YBL084C	headon	5000	Top2
chr2	69214	71762	2548	6.17901314867648	426	69712	70138	YBL083C	headon	10000	Top2
chr2	69214	71762	2548	6.17901314867648	1377	69750	71127	YBL082C	headon	10000	Top2
chr2	74582	75758	1176	4.21979934711719	113	73069	74695	YBL080C	headon	10000	Top2
chr2	808397	809069	672	4.62886254554481	470	808599	809097	YBR300C	headon	10000	Top2
chr2	808397	809069	672	4.62886254554481	13	809056	809419	YBR301W	codirectional	10000	Top2
chr2	8060	8785	725	3.61749013724119	306	8176	8482	YBL108W	codirectional	2000	Top2
chr2	8060	8785	725	3.61749013724119	306	8176	8482	YBL108W	codirectional	5000	Top2
chr3	103841	105937	2096	4.21263466535653	509	103570	104350	YCL010C	codirectional	10000	Top2
chr3	103841	105937	2096	4.21263466535653	509	103570	104350	YCL010C	codirectional	5000	Top2
chr3	103841	105937	2096	4.21263466535653	930	104618	105548	YCL009C	codirectional	5000	Top2
chr3	103841	105937	2096	4.21263466535653	242	105695	106853	YCL008C	codirectional	5000	Top2
chr3	106438	110484	4046	5.04630965500168	415	105695	106853	YCL008C	codirectional	5000	Top2
chr3	106438	110484	4046	5.04630965500168	393	106973	107366	YCL007C	codirectional	2000	Top2
chr3	106438	110484	4046	5.04630965500168	393	106973	107366	YCL007C	codirectional	5000	Top2
chr3	106438	110484	4046	5.04630965500168	395	107022	107417	YCL005W-A	headon	2000	Top2
chr3	106438	110484	4046	5.04630965500168	395	107022	107417	YCL005W-A	headon	5000	Top2
chr3	106438	110484	4046	5.04630965500168	771	108020	108791	YCL005W	headon	250	Top2
chr3	106438	110484	4046	5.04630965500168	771	108020	108791	YCL005W	headon	1000	Top2
chr3	106438	110484	4046	5.04630965500168	771	108020	108791	YCL005W	headon	500	Top2
chr3	106438	110484	4046	5.04630965500168	771	108020	108791	YCL005W	headon	5000	Top2
chr3	106438	110484	4046	5.04630965500168	771	108020	108791	YCL005W	headon	2000	Top2
chr3	106438	110484	4046	5.04630965500168	1380	109104	110670	YCL004W	codirectional	500	Top2
chr3	106438	110484	4046	5.04630965500168	1380	109104	110670	YCL004W	codirectional	2000	Top2
chr3	106438	110484	4046	5.04630965500168	1380	109104	110670	YCL004W	codirectional	1000	Top2
chr3	106438	110484	4046	5.04630965500168	1380	109104	110670	YCL004W	codirectional	250	Top2
chr3	111604	111974	370	2.11725112243576	71	110807	111675	YCL002C	headon	2000	Top2
chr3	113849	114987	1138	3.74177309931304	175	113769	114024	YCL001W-B	headon	1000	Top2
chr3	113849	114987	1138	3.74177309931304	175	113769	114024	YCL001W-B	headon	2000	Top2
chr3	118924	124200	5276	8.91869501031614	247	118619	119171	YCR003W	codirectional	5000	Top2
chr3	118924	124200	5276	8.91869501031614	744	119574	120318	YCR004C	headon	5000	Top2
chr3	118924	124200	5276	8.91869501031614	744	119574	120318	YCR004C	headon	10000	Top2
chr3	131254	134372	3118	6.46439632374071	288	130744	131542	YCR009C	codirectional	5000	Top2
chr3	131254	134372	3118	6.46439632374071	288	130744	131542	YCR009C	codirectional	2000	Top2
chr3	131254	134372	3118	6.46439632374071	288	130744	131542	YCR009C	codirectional	1000	Top2
chr3	131254	134372	3118	6.46439632374071	288	130744	131542	YCR009C	codirectional	10000	Top2
chr3	131254	134372	3118	6.46439632374071	852	132272	133124	YCR010C	headon	2000	Top2
chr3	131254	134372	3118	6.46439632374071	852	132272	133124	YCR010C	headon	500	Top2
chr3	131254	134372	3118	6.46439632374071	852	132272	133124	YCR010C	headon	5000	Top2
chr3	131254	134372	3118	6.46439632374071	852	132272	133124	YCR010C	headon	1000	Top2
chr3	131254	134372	3118	6.46439632374071	852	132272	133124	YCR010C	headon	250	Top2
chr3	131254	134372	3118	6.46439632374071	852	132272	133124	YCR010C	headon	10000	Top2
chr3	131254	134372	3118	6.46439632374071	649	133723	136873	YCR011C	headon	5000	Top2
chr3	131254	134372	3118	6.46439632374071	649	133723	136873	YCR011C	headon	2000	Top2
chr3	131254	134372	3118	6.46439632374071	649	133723	136873	YCR011C	headon	10000	Top2
chr3	136738	139430	2692	6.42701816084911	135	133723	136873	YCR011C	headon	5000	Top2
chr3	136738	139430	2692	6.42701816084911	135	133723	136873	YCR011C	headon	2000	Top2
chr3	136738	139430	2692	6.42701816084911	135	133723	136873	YCR011C	headon	10000	Top2
chr3	136738	139430	2692	6.42701816084911	1251	137745	138996	YCR012W	codirectional	10000	Top2
chr3	136738	139430	2692	6.42701816084911	648	138401	139049	YCR013C	headon	10000	Top2
chr3	136738	139430	2692	6.42701816084911	246	139184	140933	YCR014C	headon	10000	Top2
chr3	141924	142155	231	1.82508170328338	231	141216	142170	YCR015C	headon	10000	Top2
chr3	157262	158763	1501	5.34736821305629	345	157420	157765	YCR022C	codirectional	10000	Top2
chr3	157262	158763	1501	5.34736821305629	226	158537	160373	YCR023C	codirectional	10000	Top2
chr3	162725	164764	2039	5.80744835674625	140	162598	162865	YCR024C-B	codirectional	5000	Top2
chr3	162725	164764	2039	5.80744835674625	140	162598	162865	YCR024C-B	codirectional	10000	Top2
chr3	162725	164764	2039	5.80744835674625	123	162944	163067	YCR024C-A	codirectional	10000	Top2
chr3	162725	164764	2039	5.80744835674625	123	162944	163067	YCR024C-A	codirectional	5000	Top2
chr3	162725	164764	2039	5.80744835674625	411	163445	163856	YCR025C	codirectional	5000	Top2
chr3	162725	164764	2039	5.80744835674625	411	163445	163856	YCR025C	codirectional	10000	Top2
chr3	162725	164764	2039	5.80744835674625	654	164110	166339	YCR026C	codirectional	10000	Top2
chr3	162725	164764	2039	5.80744835674625	654	164110	166339	YCR026C	codirectional	1000	Top2
chr3	162725	164764	2039	5.80744835674625	654	164110	166339	YCR026C	codirectional	5000	Top2
chr3	162725	164764	2039	5.80744835674625	654	164110	166339	YCR026C	codirectional	2000	Top2
chr3	165945	167279	1334	3.30625234366296	394	164110	166339	YCR026C	codirectional	10000	Top2
chr3	165945	167279	1334	3.30625234366296	394	164110	166339	YCR026C	codirectional	1000	Top2
chr3	165945	167279	1334	3.30625234366296	394	164110	166339	YCR026C	codirectional	5000	Top2
chr3	165945	167279	1334	3.30625234366296	394	164110	166339	YCR026C	codirectional	2000	Top2
chr3	172322	173839	1517	3.61786184697793	102	170885	172424	YCR028C	headon	10000	Top2
chr3	172322	173839	1517	3.61786184697793	102	170885	172424	YCR028C	headon	5000	Top2
chr3	172322	173839	1517	3.61786184697793	491	172949	173440	YCR028C-A	headon	10000	Top2
chr3	172322	173839	1517	3.61786184697793	14	173825	176438	YCR030C	headon	10000	Top2
chr3	223298	229833	6535	8.42464766759079	777	223453	224230	YCR059C	codirectional	5000	Top2
chr3	223298	229833	6535	8.42464766759079	777	223453	224230	YCR059C	codirectional	2000	Top2
chr3	223298	229833	6535	8.42464766759079	777	223453	224230	YCR059C	codirectional	1000	Top2
chr3	223298	229833	6535	8.42464766759079	777	223453	224230	YCR059C	codirectional	10000	Top2
chr3	223298	229833	6535	8.42464766759079	336	224398	224734	YCR060W	headon	250	Top2
chr3	223298	229833	6535	8.42464766759079	336	224398	224734	YCR060W	headon	10000	Top2
chr3	223298	229833	6535	8.42464766759079	336	224398	224734	YCR060W	headon	5000	Top2
chr3	223298	229833	6535	8.42464766759079	336	224398	224734	YCR060W	headon	500	Top2
chr3	223298	229833	6535	8.42464766759079	336	224398	224734	YCR060W	headon	1000	Top2
chr3	223298	229833	6535	8.42464766759079	336	224398	224734	YCR060W	headon	2000	Top2
chr3	223298	229833	6535	8.42464766759079	1896	225562	227458	YCR061W	codirectional	10000	Top2
chr3	223298	229833	6535	8.42464766759079	1896	225562	227458	YCR061W	codirectional	5000	Top2
chr3	223298	229833	6535	8.42464766759079	1896	225562	227458	YCR061W	codirectional	1000	Top2
chr3	223298	229833	6535	8.42464766759079	1896	225562	227458	YCR061W	codirectional	2000	Top2
chr3	223298	229833	6535	8.42464766759079	411	228094	228505	YCR064C	headon	10000	Top2
chr3	223298	229833	6535	8.42464766759079	411	228094	228505	YCR064C	headon	5000	Top2
chr3	223298	229833	6535	8.42464766759079	474	228317	228791	YCR063W	codirectional	5000	Top2
chr3	223298	229833	6535	8.42464766759079	474	228317	228791	YCR063W	codirectional	10000	Top2
chr3	223298	229833	6535	8.42464766759079	524	229309	231004	YCR065W	codirectional	5000	Top2
chr3	223298	229833	6535	8.42464766759079	524	229309	231004	YCR065W	codirectional	10000	Top2
chr3	230296	230798	502	1.58105045570374	502	229309	231004	YCR065W	codirectional	5000	Top2
chr3	230296	230798	502	1.58105045570374	502	229309	231004	YCR065W	codirectional	10000	Top2
chr3	231099	231649	550	2.49283705619655	150	231499	232963	YCR066W	codirectional	10000	Top2
chr3	35279	35693	414	1.55855125645087	114	34142	35393	YCL052C	codirectional	10000	Top2
chr3	35279	35693	414	1.55855125645087	114	34142	35393	YCL052C	codirectional	5000	Top2
chr3	38029	41607	3578	4.20737552600465	772	37835	38801	YCL050C	codirectional	2000	Top2
chr3	38029	41607	3578	4.20737552600465	772	37835	38801	YCL050C	codirectional	10000	Top2
chr3	38029	41607	3578	4.20737552600465	772	37835	38801	YCL050C	codirectional	5000	Top2
chr3	38029	41607	3578	4.20737552600465	772	37835	38801	YCL050C	codirectional	1000	Top2
chr3	38029	41607	3578	4.20737552600465	939	39785	40724	YCL049C	headon	2000	Top2
chr3	38029	41607	3578	4.20737552600465	939	39785	40724	YCL049C	headon	5000	Top2
chr3	38029	41607	3578	4.20737552600465	939	39785	40724	YCL049C	headon	1000	Top2
chr3	38029	41607	3578	4.20737552600465	939	39785	40724	YCL049C	headon	500	Top2
chr3	38029	41607	3578	4.20737552600465	939	39785	40724	YCL049C	headon	10000	Top2
chr3	38029	41607	3578	4.20737552600465	120	41487	41727	YCL048W-A	codirectional	5000	Top2
chr3	38029	41607	3578	4.20737552600465	120	41487	41727	YCL048W-A	codirectional	10000	Top2
chr3	44154	44921	767	3.20146201169702	283	43660	44437	YCL047C	headon	5000	Top2
chr3	44154	44921	767	3.20146201169702	283	43660	44437	YCL047C	headon	10000	Top2
chr3	44154	44921	767	3.20146201169702	299	44622	46905	YCL045C	headon	10000	Top2
chr3	48240	52780	4540	5.70786563461196	124	47110	48364	YCL044C	headon	10000	Top2
chr3	48240	52780	4540	5.70786563461196	1569	48652	50221	YCL043C	headon	10000	Top2
chr3	70076	70387	311	1.89057480010955	238	70149	71367	YCL028W	headon	5000	Top2
chr3	70076	70387	311	1.89057480010955	238	70149	71367	YCL028W	headon	10000	Top2
chr3	72568	72618	50	1.39432947728857	50	71802	73341	YCL027W	headon	2000	Top2
chr3	72568	72618	50	1.39432947728857	50	71802	73341	YCL027W	headon	5000	Top2
chr3	72568	72618	50	1.39432947728857	50	71802	73341	YCL027W	headon	10000	Top2
chr3	73022	79389	6367	6.35469224307731	319	71802	73341	YCL027W	headon	2000	Top2
chr3	73022	79389	6367	6.35469224307731	319	71802	73341	YCL027W	headon	5000	Top2
chr3	73022	79389	6367	6.35469224307731	319	71802	73341	YCL027W	headon	10000	Top2
chr3	73022	79389	6367	6.35469224307731	582	73404	73986	YCL026C-B	codirectional	10000	Top2
chr3	73022	79389	6367	6.35469224307731	582	73404	73986	YCL026C-B	codirectional	1000	Top2
chr3	73022	79389	6367	6.35469224307731	582	73404	73986	YCL026C-B	codirectional	2000	Top2
chr3	73022	79389	6367	6.35469224307731	582	73404	73986	YCL026C-B	codirectional	5000	Top2
chr3	73022	79389	6367	6.35469224307731	582	74703	75285	YCL026C-A	headon	250	Top2
chr3	73022	79389	6367	6.35469224307731	582	74703	75285	YCL026C-A	headon	1000	Top2
chr3	73022	79389	6367	6.35469224307731	582	74703	75285	YCL026C-A	headon	10000	Top2
chr3	73022	79389	6367	6.35469224307731	582	74703	75285	YCL026C-A	headon	2000	Top2
chr3	73022	79389	6367	6.35469224307731	582	74703	75285	YCL026C-A	headon	5000	Top2
chr3	73022	79389	6367	6.35469224307731	582	74703	75285	YCL026C-A	headon	500	Top2
chr3	73022	79389	6367	6.35469224307731	1902	76017	77919	YCL025C	headon	2000	Top2
chr3	73022	79389	6367	6.35469224307731	1902	76017	77919	YCL025C	headon	10000	Top2
chr3	73022	79389	6367	6.35469224307731	1902	76017	77919	YCL025C	headon	5000	Top2
chr3	73022	79389	6367	6.35469224307731	348	78948	79296	YCL023C	headon	5000	Top2
chr3	73022	79389	6367	6.35469224307731	348	78948	79296	YCL023C	headon	10000	Top2
chr3	73022	79389	6367	6.35469224307731	228	79161	82275	YCL024W	codirectional	5000	Top2
chr3	73022	79389	6367	6.35469224307731	228	79161	82275	YCL024W	codirectional	10000	Top2
chr3	95605	96361	756	2.75346254713361	81	96280	101191	YCL014W	headon	10000	Top2
chr4	1005010	1005848	838	4.6979056760271	174	1005674	1008689	YDR270W	headon	10000	Top2
chr4	1008283	1009218	935	3.79674841099301	406	1005674	1008689	YDR270W	headon	10000	Top2
chr4	1008283	1009218	935	3.79674841099301	372	1008394	1008766	YDR271C	codirectional	10000	Top2
chr4	1008283	1009218	935	3.79674841099301	209	1009009	1009834	YDR272W	headon	10000	Top2
chr4	1011091	1014471	3380	6.15410690344928	182	1010175	1011273	YDR273W	headon	10000	Top2
chr4	1011091	1014471	3380	6.15410690344928	372	1011588	1011960	YDR274C	codirectional	5000	Top2
chr4	1011091	1014471	3380	6.15410690344928	372	1011588	1011960	YDR274C	codirectional	10000	Top2
chr4	1011091	1014471	3380	6.15410690344928	708	1012251	1012959	YDR275W	headon	5000	Top2
chr4	1011091	1014471	3380	6.15410690344928	708	1012251	1012959	YDR275W	headon	10000	Top2
chr4	1011091	1014471	3380	6.15410690344928	168	1013475	1013643	YDR276C	codirectional	5000	Top2
chr4	1011091	1014471	3380	6.15410690344928	168	1013475	1013643	YDR276C	codirectional	10000	Top2
chr4	1011091	1014471	3380	6.15410690344928	71	1014400	1015702	YDR277C	codirectional	10000	Top2
chr4	1011091	1014471	3380	6.15410690344928	71	1014400	1015702	YDR277C	codirectional	5000	Top2
chr4	1011091	1014471	3380	6.15410690344928	71	1014400	1015702	YDR277C	codirectional	2000	Top2
chr4	1015912	1017130	1218	3.8242268355321	130	1017000	1017318	YDR278C	headon	1000	Top2
chr4	1015912	1017130	1218	3.8242268355321	130	1017000	1017318	YDR278C	headon	10000	Top2
chr4	1015912	1017130	1218	3.8242268355321	130	1017000	1017318	YDR278C	headon	5000	Top2
chr4	1015912	1017130	1218	3.8242268355321	130	1017000	1017318	YDR278C	headon	500	Top2
